v1
0.8.0-synthetic
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Synthetic Linux (stutterscope demo data),Synthetic CPU,Synthetic GPU,32 GB,6.9.0,1.0.0,schedutil
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
152.95,6.538,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31325836486
123.57,8.093,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31333929374
156.10,6.406,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31340335561
137.20,7.289,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31347624121
135.03,7.406,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31355029763
151.22,6.613,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31361642763
131.75,7.590,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31369232830
112.21,8.912,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31378144379
129.85,7.701,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31385845291
130.18,7.681,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31393526742
129.80,7.704,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31401230735
189.62,5.274,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31406504366
100.72,9.928,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31416432770
131.59,7.599,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31424031958
138.56,7.217,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31431248851
35.68,28.031,45,62.0,55,58,64,1800,9500,6.2,162.5,9.4,0.0,640,4200,31459279398
98.70,10.132,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31469410907
147.44,6.782,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31476193227
133.36,7.498,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31483691634
109.94,9.096,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31492787418
123.05,8.127,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31500914276
119.40,8.375,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31509289613
179.93,5.558,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31514847178
129.76,7.706,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31522553557
173.14,5.776,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31528329075
118.82,8.416,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31536744992
141.07,7.089,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31543833746
110.35,9.062,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31552895518
123.27,8.112,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31561007762
121.41,8.237,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31569244390
125.86,7.946,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31577189909
141.93,7.046,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31584235482
136.60,7.320,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31591555963
108.50,9.217,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31600772860
145.13,6.890,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31607663330
122.62,8.155,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31615818315
116.79,8.563,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31624380978
110.57,9.044,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31633425361
126.24,7.921,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31641346662
127.84,7.822,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31649168651
105.84,9.448,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31658617121
145.24,6.885,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31665502370
115.08,8.690,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31674191995
117.79,8.489,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31682681363
143.78,6.955,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31689636605
157.58,6.346,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31695982774
107.94,9.264,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31705246795
110.62,9.040,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31714287111
136.78,7.311,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31721597906
167.48,5.971,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31727568761
126.27,7.920,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31735488303
128.51,7.781,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31743269779
162.04,6.171,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31749440985
110.48,9.051,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31758492419
121.76,8.213,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31766705508
137.38,7.279,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31773984698
141.92,7.046,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31781031142
127.48,7.845,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31788875684
116.60,8.577,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31797452219
123.69,8.085,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31805537133
117.35,8.522,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31814058644
113.34,8.823,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31822881389
176.44,5.668,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31828549081
120.66,8.287,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31836836567
135.53,7.379,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31844215145
131.87,7.583,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31851798436
150.76,6.633,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31858431509
134.91,7.413,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31865844058
149.26,6.700,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31872543981
137.41,7.277,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31879821408
134.18,7.452,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31887273826
119.07,8.399,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31895672344
139.86,7.150,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31902822556
151.04,6.621,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31909443495
145.09,6.892,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31916335986
118.69,8.425,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31924760985
137.30,7.283,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31932044432
135.58,7.376,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31939420305
133.41,7.496,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31946916123
148.35,6.741,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31953656998
129.62,7.715,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31961371696
185.82,5.382,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31966753268
116.53,8.582,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31975335117
131.63,7.597,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31982932170
109.68,9.117,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31992049419
140.56,7.114,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,31999163821
138.58,7.216,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32006379632
111.68,8.954,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32015333933
133.76,7.476,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32022809959
131.23,7.620,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32030430180
151.95,6.581,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32037011329
125.94,7.940,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32044951618
131.76,7.590,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32052541127
162.86,6.140,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32058681421
123.79,8.078,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32066759747
152.60,6.553,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32073312709
127.41,7.849,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32081161438
111.91,8.935,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32090096807
113.39,8.819,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32098915995
116.56,8.579,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32107495453
149.84,6.674,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32114169313
118.99,8.404,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32122573143
139.24,7.182,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32129755136
133.86,7.471,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32137225777
138.99,7.195,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32144420473
131.35,7.613,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32152033753
111.24,8.989,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32161023160
113.86,8.783,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32169805783
160.92,6.214,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32176019949
166.91,5.991,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32182011208
148.76,6.722,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32188733336
118.79,8.419,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32197151870
122.70,8.150,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32205302075
146.29,6.836,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32212138027
95.39,10.484,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32222621838
147.15,6.796,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32229417641
140.91,7.097,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32236514412
123.94,8.068,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32244582645
108.48,9.218,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32253800563
183.59,5.447,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32259247346
153.27,6.524,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32265771841
137.94,7.250,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32273021442
170.27,5.873,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32278894612
142.42,7.021,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32285915860
139.71,7.157,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32293073309
127.52,7.842,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32300915346
146.93,6.806,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32307721409
105.33,9.494,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32317215252
106.20,9.417,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32326631833
121.73,8.215,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32334846932
126.40,7.911,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32342758429
106.36,9.402,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32352160101
173.34,5.769,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32357929144
141.05,7.090,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32365018877
152.00,6.579,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32371597618
128.89,7.759,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32379356211
152.10,6.575,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32385930794
104.05,9.610,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32395541144
144.61,6.915,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32402456059
127.02,7.873,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32410328760
110.74,9.030,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32419358807
172.78,5.788,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32425146502
102.11,9.794,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32434940093
106.73,9.370,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32444309640
115.42,8.664,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32452973901
134.01,7.462,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32460436258
172.51,5.797,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32466233075
130.96,7.636,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32473868888
136.96,7.302,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32481170473
140.58,7.113,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32488283640
108.65,9.204,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32497487540
105.81,9.451,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32506938320
127.58,7.838,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32514776599
107.69,9.286,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32524062547
116.20,8.606,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32532668441
131.36,7.613,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32540281068
130.48,7.664,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32547945280
128.95,7.755,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32555700034
123.95,8.068,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32563768005
122.95,8.134,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32571901670
141.09,7.088,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32578989297
115.59,8.652,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32587640880
159.16,6.283,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32593923737
135.45,7.383,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32601306689
100.07,9.993,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32611299667
149.55,6.687,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32617986480
34.10,29.328,45,62.0,55,58,64,1800,9500,6.2,162.5,9.4,0.0,640,4200,32647314306
143.84,6.952,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32654266249
136.39,7.332,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32661598121
128.44,7.786,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32669384036
139.32,7.178,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32676561583
112.35,8.901,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32685462718
139.24,7.182,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32692644760
141.80,7.052,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32699696796
126.08,7.931,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32707628099
123.81,8.077,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32715705037
130.28,7.676,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32723380646
117.39,8.518,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32731899123
130.85,7.642,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32739541183
111.05,9.005,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32748545835
144.01,6.944,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32755489814
132.00,7.576,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32763065363
135.07,7.403,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32770468681
122.81,8.143,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32778611277
110.45,9.053,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32787664742
148.29,6.744,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32794408497
116.15,8.610,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32803018178
116.01,8.620,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32811638231
148.28,6.744,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32818382090
126.35,7.915,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32826296885
117.29,8.526,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32834822535
108.87,9.185,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32844007765
165.88,6.028,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32850036074
124.63,8.024,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32858060015
150.62,6.639,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32864699103
123.25,8.114,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32872812839
180.29,5.547,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32878359526
119.97,8.335,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32886694734
135.40,7.385,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32894080169
116.05,8.617,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32902697482
121.85,8.207,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32910904455
152.65,6.551,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32917455183
107.38,9.313,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32926767690
138.14,7.239,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32934006918
164.31,6.086,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32940093020
115.47,8.660,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32948752979
120.12,8.325,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32957078300
144.94,6.899,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32963977745
111.90,8.937,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32972914553
122.29,8.177,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32981091985
131.82,7.586,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32988678219
154.62,6.468,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,32995145873
128.64,7.774,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33002919770
98.60,10.142,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33013061831
137.41,7.278,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33020339582
119.93,8.338,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33028677813
121.99,8.198,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33036875341
101.04,9.897,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33046772749
158.31,6.317,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33053089418
155.73,6.421,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33059510583
118.17,8.462,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33067972704
141.33,7.076,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33075048365
115.64,8.647,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33083695629
118.43,8.444,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33092139587
128.97,7.754,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33099893552
131.88,7.583,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33107476055
161.53,6.191,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33113666986
108.69,9.200,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33122867277
112.97,8.852,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33131718794
131.43,7.609,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33139327521
128.31,7.793,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33147120974
106.55,9.385,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33156505800
97.46,10.260,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33166766236
96.21,10.394,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33177160526
106.68,9.374,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33186534640
110.51,9.049,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33195583288
187.87,5.323,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33200906030
126.02,7.935,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33208841358
126.78,7.888,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33216729131
137.82,7.256,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33223984776
145.83,6.857,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33230842154
125.73,7.954,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33238795888
127.13,7.866,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33246661996
143.27,6.980,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33253641778
127.17,7.864,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33261505557
112.01,8.928,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33270433697
139.22,7.183,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33277616777
122.44,8.167,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33285783792
121.83,8.208,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33293992099
117.34,8.522,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33302514579
125.06,7.996,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33310510685
143.54,6.967,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33317477189
105.95,9.438,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33326915213
110.12,9.081,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33335996057
113.06,8.845,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33344841134
114.57,8.728,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33353569284
211.95,4.718,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33358287439
101.12,9.890,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33368177049
105.11,9.514,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33377691126
126.29,7.918,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33385609128
113.00,8.849,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33394458418
145.28,6.883,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33401341799
149.50,6.689,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33408030722
125.32,7.979,40,59.0,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,33416010071
