Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),CPUClk(MHz),CPUUtil(%)
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.060930,6.285,6.285,0.126,6.285,6.285,13.241,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.067827,6.897,6.897,0.138,6.897,6.897,13.712,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.076983,9.156,9.156,0.183,9.156,9.156,18.472,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.084699,7.716,7.716,0.154,7.716,7.716,16.391,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.091991,7.292,7.292,0.146,7.292,7.292,15.563,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.100554,8.563,8.563,0.171,8.563,8.563,16.354,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.111514,10.960,10.960,0.219,10.960,10.960,21.349,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.121296,9.782,9.782,0.196,9.782,9.782,21.321,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.127326,6.030,6.030,0.121,6.030,6.030,13.255,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.135518,8.192,8.192,0.164,8.192,8.192,17.340,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.144383,8.865,8.865,0.177,8.865,8.865,16.116,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.152569,8.186,8.186,0.164,8.186,8.186,15.628,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.159077,6.507,6.507,0.130,6.507,6.507,14.204,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.165586,6.509,6.509,0.130,6.509,6.509,12.801,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.175223,9.637,9.637,0.193,9.637,9.637,20.065,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.181605,6.382,6.382,0.128,6.382,6.382,12.672,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.190132,8.527,8.527,0.171,8.527,8.527,16.032,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.198484,8.352,8.352,0.167,8.352,8.352,16.000,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.203294,4.810,4.810,0.096,4.810,4.810,9.944,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.209366,6.072,6.072,0.121,6.072,6.072,13.034,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.218384,9.018,9.018,0.180,9.018,9.018,19.632,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.227875,9.492,9.492,0.190,9.492,9.492,19.419,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.234094,6.218,6.218,0.124,6.218,6.218,11.264,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.241750,7.656,7.656,0.153,7.656,7.656,14.705,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.249783,8.033,8.033,0.161,8.033,8.033,15.793,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.257776,7.993,7.993,0.160,7.993,7.993,13.983,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.267642,9.867,9.867,0.197,9.867,9.867,18.763,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.273961,6.319,6.319,0.126,6.319,6.319,13.617,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.280446,6.485,6.485,0.130,6.485,6.485,11.239,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.286905,6.459,6.459,0.129,6.459,6.459,11.577,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.296264,9.359,9.359,0.187,9.359,9.359,17.049,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.305413,9.148,9.148,0.183,9.148,9.148,18.784,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.313684,8.272,8.272,0.165,8.272,8.272,16.900,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.321241,7.556,7.556,0.151,7.556,7.556,14.880,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.327583,6.342,6.342,0.127,6.342,6.342,12.179,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.334197,6.614,6.614,0.132,6.614,6.614,14.938,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.342766,8.569,8.569,0.171,8.569,8.569,16.767,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.351786,9.021,9.021,0.180,9.021,9.021,18.047,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.359861,8.075,8.075,0.161,8.075,8.075,16.171,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.367988,8.127,8.127,0.163,8.127,8.127,18.850,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.375318,7.330,7.330,0.147,7.330,7.330,14.238,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.383620,8.302,8.302,0.166,8.302,8.302,16.307,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.389738,6.119,6.119,0.122,6.119,6.119,12.566,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.397568,7.829,7.829,0.157,7.829,7.829,15.034,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.404984,7.417,7.417,0.148,7.417,7.417,15.634,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.412695,7.711,7.711,0.154,7.711,7.711,14.886,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.420810,8.115,8.115,0.162,8.115,8.115,16.365,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.429433,8.623,8.623,0.172,8.623,8.623,15.730,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.435551,6.118,6.118,0.122,6.118,6.118,10.375,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.443222,7.671,7.671,0.153,7.671,7.671,16.020,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.450737,7.515,7.515,0.150,7.515,7.515,14.782,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.458203,7.466,7.466,0.149,7.466,7.466,14.003,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.465466,7.263,7.263,0.145,7.263,7.263,15.442,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.475147,9.681,9.681,0.194,9.681,9.681,21.185,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.482262,7.114,7.114,0.142,7.114,7.114,14.283,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.490223,7.961,7.961,0.159,7.961,7.961,17.369,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.497159,6.936,6.936,0.139,6.936,6.936,13.031,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.506727,9.568,9.568,0.191,9.568,9.568,20.344,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.514677,7.950,7.950,0.159,7.950,7.950,16.652,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.520891,6.214,6.214,0.124,6.214,6.214,12.255,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.527431,6.540,6.540,0.131,6.540,6.540,13.322,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.536411,8.979,8.979,0.180,8.979,8.979,17.323,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.545579,9.169,9.169,0.183,9.169,9.169,19.461,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.553627,8.048,8.048,0.161,8.048,8.048,15.455,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.559156,5.529,5.529,0.111,5.529,5.529,12.899,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.568015,8.859,8.859,0.177,8.859,8.859,18.034,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.575985,7.970,7.970,0.159,7.970,7.970,15.610,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.582176,6.191,6.191,0.124,6.191,6.191,12.001,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.590566,8.390,8.390,0.168,8.390,8.390,18.097,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.598215,7.649,7.649,0.153,7.649,7.649,16.216,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.605710,7.495,7.495,0.150,7.495,7.495,16.411,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.612865,7.155,7.155,0.143,7.155,7.155,15.919,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.619283,6.419,6.419,0.128,6.419,6.419,13.554,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.628828,9.545,9.545,0.191,9.545,9.545,20.635,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.636543,7.714,7.714,0.154,7.714,7.714,14.779,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.643639,7.096,7.096,0.142,7.096,7.096,15.111,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.654191,10.552,10.552,0.211,10.552,10.552,22.586,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.659538,5.347,5.347,0.107,5.347,5.347,10.468,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.691757,32.219,32.219,0.644,32.219,32.219,63.420,1800,9500,55,62,4200,45
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.697455,5.698,5.698,0.114,5.698,5.698,12.071,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.703722,6.267,6.267,0.125,6.267,6.267,9.577,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.711007,7.286,7.286,0.146,7.286,7.286,13.404,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.720912,9.905,9.905,0.198,9.905,9.905,20.703,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.728106,7.194,7.194,0.144,7.194,7.194,13.370,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.736020,7.914,7.914,0.158,7.914,7.914,15.622,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.743770,7.750,7.750,0.155,7.750,7.750,17.990,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,26.751905,8.135,8.135,0.163,8.135,8.135,17.068,1800,9500,50,62,4200,40
