Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange,msFlipDelay,msUntilRenderStart,msGPUActive,msGPUVideoActive,msSinceInput,QPCTime
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.111441,0.336,16.814,0,Hardware: Independent Flip,6.810,16.814,16.814,0.000,-1.681,7.566,0.000,0.000,9660000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.127968,0.331,16.527,0,Hardware: Independent Flip,6.693,16.527,16.527,0.000,-1.653,7.437,0.000,0.000,9670000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.144878,0.338,16.910,0,Hardware: Independent Flip,6.849,16.910,16.910,0.000,-1.691,7.610,0.000,0.000,9680000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.161350,0.329,16.472,0,Hardware: Independent Flip,6.671,16.472,16.472,0.000,-1.647,7.412,0.000,0.000,9690000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.178007,0.333,16.657,0,Hardware: Independent Flip,6.746,16.657,16.657,0.000,-1.666,7.496,0.000,0.000,9700000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.194752,0.335,16.745,0,Hardware: Independent Flip,6.782,16.745,16.745,0.000,-1.674,7.535,0.000,0.000,9710000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.211126,0.327,16.374,0,Hardware: Independent Flip,6.632,16.374,16.374,0.000,-1.637,7.368,0.000,0.000,9720000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.227735,0.332,16.609,0,Hardware: Independent Flip,6.727,16.609,16.609,0.000,-1.661,7.474,0.000,0.000,9730000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.244532,0.336,16.797,0,Hardware: Independent Flip,6.803,16.797,16.797,0.000,-1.680,7.559,0.000,0.000,9740000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.260996,0.329,16.464,0,Hardware: Independent Flip,6.668,16.464,16.464,0.000,-1.646,7.409,0.000,0.000,9750000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.277605,0.332,16.609,0,Hardware: Independent Flip,6.727,16.609,16.609,0.000,-1.661,7.474,0.000,0.000,9760000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.294360,0.335,16.755,0,Hardware: Independent Flip,6.786,16.755,16.755,0.000,-1.675,7.540,0.000,0.000,9770000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.310965,0.332,16.605,0,Hardware: Independent Flip,6.725,16.605,16.605,0.000,-1.661,7.472,0.000,0.000,9780000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.327566,0.332,16.601,0,Hardware: Independent Flip,6.723,16.601,16.601,0.000,-1.660,7.471,0.000,0.000,9790000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.344007,0.329,16.441,0,Hardware: Independent Flip,6.659,16.441,16.441,0.000,-1.644,7.399,0.000,0.000,9800000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.360688,0.334,16.681,0,Hardware: Independent Flip,6.756,16.681,16.681,0.000,-1.668,7.507,0.000,0.000,9810000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.376929,0.325,16.241,0,Hardware: Independent Flip,6.578,16.241,16.241,0.000,-1.624,7.308,0.000,0.000,9820000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.393688,0.335,16.759,0,Hardware: Independent Flip,6.787,16.759,16.759,0.000,-1.676,7.541,0.000,0.000,9830000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.410395,0.334,16.707,0,Hardware: Independent Flip,6.766,16.707,16.707,0.000,-1.671,7.518,0.000,0.000,9840000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.427290,0.338,16.894,0,Hardware: Independent Flip,6.842,16.894,16.894,0.000,-1.689,7.602,0.000,0.000,9850000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.443930,0.333,16.640,0,Hardware: Independent Flip,6.739,16.640,16.640,0.000,-1.664,7.488,0.000,0.000,9860000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.460802,0.337,16.872,0,Hardware: Independent Flip,6.833,16.872,16.872,0.000,-1.687,7.592,0.000,0.000,9870000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.477139,0.327,16.337,0,Hardware: Independent Flip,6.617,16.337,16.337,0.000,-1.634,7.352,0.000,0.000,9880000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.493902,0.335,16.763,0,Hardware: Independent Flip,6.789,16.763,16.763,0.000,-1.676,7.543,0.000,0.000,9890000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.510970,0.341,17.068,0,Hardware: Independent Flip,6.913,17.068,17.068,0.000,-1.707,7.681,0.000,0.000,9900000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.527435,0.329,16.464,0,Hardware: Independent Flip,6.668,16.464,16.464,0.000,-1.646,7.409,0.000,0.000,9910000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.544034,0.332,16.599,0,Hardware: Independent Flip,6.723,16.599,16.599,0.000,-1.660,7.470,0.000,0.000,9920000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.560966,0.339,16.932,0,Hardware: Independent Flip,6.857,16.932,16.932,0.000,-1.693,7.619,0.000,0.000,9930000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.577571,0.332,16.605,0,Hardware: Independent Flip,6.725,16.605,16.605,0.000,-1.660,7.472,0.000,0.000,9940000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.594054,0.330,16.483,0,Hardware: Independent Flip,6.676,16.483,16.483,0.000,-1.648,7.417,0.000,0.000,9950000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.610926,0.337,16.872,0,Hardware: Independent Flip,6.833,16.872,16.872,0.000,-1.687,7.592,0.000,0.000,9960000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.627742,0.336,16.816,0,Hardware: Independent Flip,6.811,16.816,16.816,0.000,-1.682,7.567,0.000,0.000,9970000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.644407,0.333,16.665,0,Hardware: Independent Flip,6.749,16.665,16.665,0.000,-1.666,7.499,0.000,0.000,9980000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.661228,0.336,16.821,0,Hardware: Independent Flip,6.813,16.821,16.821,0.000,-1.682,7.570,0.000,0.000,9990000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.677875,0.333,16.646,0,Hardware: Independent Flip,6.742,16.646,16.646,0.000,-1.665,7.491,0.000,0.000,10000000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.694340,0.329,16.466,0,Hardware: Independent Flip,6.669,16.466,16.466,0.000,-1.647,7.410,0.000,0.000,10010000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.711183,0.337,16.843,0,Hardware: Independent Flip,6.821,16.843,16.843,0.000,-1.684,7.579,0.000,0.000,10020000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.727961,0.336,16.777,0,Hardware: Independent Flip,6.795,16.777,16.777,0.000,-1.678,7.550,0.000,0.000,10030000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.744729,0.335,16.768,0,Hardware: Independent Flip,6.791,16.768,16.768,0.000,-1.677,7.546,0.000,0.000,10040000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.761617,0.338,16.888,0,Hardware: Independent Flip,6.840,16.888,16.888,0.000,-1.689,7.600,0.000,0.000,10050000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.778387,0.335,16.770,0,Hardware: Independent Flip,6.792,16.770,16.770,0.000,-1.677,7.546,0.000,0.000,10060000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.795108,0.334,16.722,0,Hardware: Independent Flip,6.772,16.722,16.722,0.000,-1.672,7.525,0.000,0.000,10070000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.811667,0.331,16.559,0,Hardware: Independent Flip,6.706,16.559,16.559,0.000,-1.656,7.451,0.000,0.000,10080000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.828303,0.333,16.636,0,Hardware: Independent Flip,6.738,16.636,16.636,0.000,-1.664,7.486,0.000,0.000,10090000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.844936,0.333,16.633,0,Hardware: Independent Flip,6.737,16.633,16.633,0.000,-1.663,7.485,0.000,0.000,10100000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.861635,0.334,16.699,0,Hardware: Independent Flip,6.763,16.699,16.699,0.000,-1.670,7.515,0.000,0.000,10110000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.878377,0.335,16.741,0,Hardware: Independent Flip,6.780,16.741,16.741,0.000,-1.674,7.534,0.000,0.000,10120000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.895164,0.336,16.787,0,Hardware: Independent Flip,6.799,16.787,16.787,0.000,-1.679,7.554,0.000,0.000,10130000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.911832,0.333,16.668,0,Hardware: Independent Flip,6.750,16.668,16.668,0.000,-1.667,7.501,0.000,0.000,10140000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.928411,0.332,16.579,0,Hardware: Independent Flip,6.715,16.579,16.579,0.000,-1.658,7.461,0.000,0.000,10150000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.945332,0.338,16.920,0,Hardware: Independent Flip,6.853,16.920,16.920,0.000,-1.692,7.614,0.000,0.000,10160000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.962031,0.334,16.700,0,Hardware: Independent Flip,6.763,16.700,16.700,0.000,-1.670,7.515,0.000,0.000,10170000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.978762,0.335,16.731,0,Hardware: Independent Flip,6.776,16.731,16.731,0.000,-1.673,7.529,0.000,0.000,10180000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,16.995360,0.332,16.597,0,Hardware: Independent Flip,6.722,16.597,16.597,0.000,-1.660,7.469,0.000,0.000,10190000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.011992,0.333,16.633,0,Hardware: Independent Flip,6.736,16.633,16.633,0.000,-1.663,7.485,0.000,0.000,10200000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.028873,0.338,16.881,0,Hardware: Independent Flip,6.837,16.881,16.881,0.000,-1.688,7.596,0.000,0.000,10210000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.045731,0.337,16.858,0,Hardware: Independent Flip,6.827,16.858,16.858,0.000,-1.686,7.586,0.000,0.000,10220000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.062091,0.327,16.360,0,Hardware: Independent Flip,6.626,16.360,16.360,0.000,-1.636,7.362,0.000,0.000,10230000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.078788,0.334,16.697,0,Hardware: Independent Flip,6.762,16.697,16.697,0.000,-1.670,7.514,0.000,0.000,10240000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.095453,0.333,16.666,0,Hardware: Independent Flip,6.750,16.666,16.666,0.000,-1.667,7.499,0.000,0.000,10250000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.112310,0.337,16.856,0,Hardware: Independent Flip,6.827,16.856,16.856,0.000,-1.686,7.585,0.000,0.000,10260000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.128964,0.333,16.655,0,Hardware: Independent Flip,6.745,16.655,16.655,0.000,-1.665,7.495,0.000,0.000,10270000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.145371,0.328,16.407,0,Hardware: Independent Flip,6.645,16.407,16.407,0.000,-1.641,7.383,0.000,0.000,10280000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.162122,0.335,16.751,0,Hardware: Independent Flip,6.784,16.751,16.751,0.000,-1.675,7.538,0.000,0.000,10290000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.178696,0.331,16.574,0,Hardware: Independent Flip,6.713,16.574,16.574,0.000,-1.657,7.458,0.000,0.000,10300000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.195204,0.330,16.508,0,Hardware: Independent Flip,6.686,16.508,16.508,0.000,-1.651,7.429,0.000,0.000,10310000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.211794,0.332,16.590,0,Hardware: Independent Flip,6.719,16.590,16.590,0.000,-1.659,7.465,0.000,0.000,10320000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.228796,0.340,17.002,0,Hardware: Independent Flip,6.886,17.002,17.002,0.000,-1.700,7.651,0.000,0.000,10330000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.245283,0.330,16.487,0,Hardware: Independent Flip,6.677,16.487,16.487,0.000,-1.649,7.419,0.000,0.000,10340000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.262269,0.340,16.986,0,Hardware: Independent Flip,6.879,16.986,16.986,0.000,-1.699,7.644,0.000,0.000,10350000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.278829,0.331,16.560,0,Hardware: Independent Flip,6.707,16.560,16.560,0.000,-1.656,7.452,0.000,0.000,10360000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.295704,0.337,16.875,0,Hardware: Independent Flip,6.834,16.875,16.875,0.000,-1.687,7.594,0.000,0.000,10370000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.312402,0.334,16.698,0,Hardware: Independent Flip,6.763,16.698,16.698,0.000,-1.670,7.514,0.000,0.000,10380000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.329237,0.337,16.836,0,Hardware: Independent Flip,6.818,16.836,16.836,0.000,-1.684,7.576,0.000,0.000,10390000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.345877,0.333,16.640,0,Hardware: Independent Flip,6.739,16.640,16.640,0.000,-1.664,7.488,0.000,0.000,10400000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.362463,0.332,16.586,0,Hardware: Independent Flip,6.717,16.586,16.586,0.000,-1.659,7.463,0.000,0.000,10410000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.379409,0.339,16.946,0,Hardware: Independent Flip,6.863,16.946,16.946,0.000,-1.695,7.626,0.000,0.000,10420000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.396058,0.333,16.649,0,Hardware: Independent Flip,6.743,16.649,16.649,0.000,-1.665,7.492,0.000,0.000,10430000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.412571,0.330,16.513,0,Hardware: Independent Flip,6.688,16.513,16.513,0.000,-1.651,7.431,0.000,0.000,10440000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.429323,0.335,16.752,0,Hardware: Independent Flip,6.785,16.752,16.752,0.000,-1.675,7.539,0.000,0.000,10450000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.445904,0.332,16.580,0,Hardware: Independent Flip,6.715,16.580,16.580,0.000,-1.658,7.461,0.000,0.000,10460000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.462561,0.333,16.657,0,Hardware: Independent Flip,6.746,16.657,16.657,0.000,-1.666,7.496,0.000,0.000,10470000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.479225,0.333,16.664,0,Hardware: Independent Flip,6.749,16.664,16.664,0.000,-1.666,7.499,0.000,0.000,10480000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.496081,0.337,16.855,0,Hardware: Independent Flip,6.826,16.855,16.855,0.000,-1.686,7.585,0.000,0.000,10490000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.512696,0.332,16.616,0,Hardware: Independent Flip,6.729,16.616,16.616,0.000,-1.662,7.477,0.000,0.000,10500000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.529288,0.332,16.592,0,Hardware: Independent Flip,6.720,16.592,16.592,0.000,-1.659,7.466,0.000,0.000,10510000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.545814,0.331,16.526,0,Hardware: Independent Flip,6.693,16.526,16.526,0.000,-1.653,7.437,0.000,0.000,10520000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.562482,0.333,16.668,0,Hardware: Independent Flip,6.751,16.668,16.668,0.000,-1.667,7.501,0.000,0.000,10530000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.579244,0.335,16.762,0,Hardware: Independent Flip,6.788,16.762,16.762,0.000,-1.676,7.543,0.000,0.000,10540000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.595943,0.334,16.699,0,Hardware: Independent Flip,6.763,16.699,16.699,0.000,-1.670,7.515,0.000,0.000,10550000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.612521,0.332,16.577,0,Hardware: Independent Flip,6.714,16.577,16.577,0.000,-1.658,7.460,0.000,0.000,10560000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.629212,0.334,16.692,0,Hardware: Independent Flip,6.760,16.692,16.692,0.000,-1.669,7.511,0.000,0.000,10570000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.646067,0.337,16.854,0,Hardware: Independent Flip,6.826,16.854,16.854,0.000,-1.685,7.584,0.000,0.000,10580000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.662580,0.330,16.514,0,Hardware: Independent Flip,6.688,16.514,16.514,0.000,-1.651,7.431,0.000,0.000,10590000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.679304,0.334,16.724,0,Hardware: Independent Flip,6.773,16.724,16.724,0.000,-1.672,7.526,0.000,0.000,10600000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.695823,0.330,16.519,0,Hardware: Independent Flip,6.690,16.519,16.519,0.000,-1.652,7.434,0.000,0.000,10610000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.712397,0.331,16.574,0,Hardware: Independent Flip,6.713,16.574,16.574,0.000,-1.657,7.458,0.000,0.000,10620000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.729061,0.333,16.664,0,Hardware: Independent Flip,6.749,16.664,16.664,0.000,-1.666,7.499,0.000,0.000,10630000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.745754,0.334,16.693,0,Hardware: Independent Flip,6.761,16.693,16.693,0.000,-1.669,7.512,0.000,0.000,10640000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.762337,0.332,16.582,0,Hardware: Independent Flip,6.716,16.582,16.582,0.000,-1.658,7.462,0.000,0.000,10650000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.779020,0.334,16.684,0,Hardware: Independent Flip,6.757,16.684,16.684,0.000,-1.668,7.508,0.000,0.000,10660000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.795517,0.330,16.497,0,Hardware: Independent Flip,6.681,16.497,16.497,0.000,-1.650,7.424,0.000,0.000,10670000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.812289,0.335,16.772,0,Hardware: Independent Flip,6.793,16.772,16.772,0.000,-1.677,7.548,0.000,0.000,10680000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.829065,0.336,16.775,0,Hardware: Independent Flip,6.794,16.775,16.775,0.000,-1.678,7.549,0.000,0.000,10690000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.845709,0.333,16.644,0,Hardware: Independent Flip,6.741,16.644,16.644,0.000,-1.664,7.490,0.000,0.000,10700000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.862570,0.337,16.861,0,Hardware: Independent Flip,6.829,16.861,16.861,0.000,-1.686,7.587,0.000,0.000,10710000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.879253,0.334,16.684,0,Hardware: Independent Flip,6.757,16.684,16.684,0.000,-1.668,7.508,0.000,0.000,10720000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.895820,0.331,16.567,0,Hardware: Independent Flip,6.709,16.567,16.567,0.000,-1.657,7.455,0.000,0.000,10730000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.912393,0.331,16.573,0,Hardware: Independent Flip,6.712,16.573,16.573,0.000,-1.657,7.458,0.000,0.000,10740000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.929072,0.334,16.679,0,Hardware: Independent Flip,6.755,16.679,16.679,0.000,-1.668,7.505,0.000,0.000,10750000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.945748,0.334,16.676,0,Hardware: Independent Flip,6.754,16.676,16.676,0.000,-1.668,7.504,0.000,0.000,10760000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.962036,0.326,16.288,0,Hardware: Independent Flip,6.597,16.288,16.288,0.000,-1.629,7.330,0.000,0.000,10770000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.978950,0.338,16.915,0,Hardware: Independent Flip,6.850,16.915,16.915,0.000,-1.691,7.612,0.000,0.000,10780000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,17.996009,0.341,17.059,0,Hardware: Independent Flip,6.909,17.059,17.059,0.000,-1.706,7.677,0.000,0.000,10790000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.012724,0.334,16.715,0,Hardware: Independent Flip,6.770,16.715,16.715,0.000,-1.672,7.522,0.000,0.000,10800000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.029496,0.335,16.771,0,Hardware: Independent Flip,6.792,16.771,16.771,0.000,-1.677,7.547,0.000,0.000,10810000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.046146,0.333,16.650,0,Hardware: Independent Flip,6.743,16.650,16.650,0.000,-1.665,7.493,0.000,0.000,10820000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.062817,0.333,16.671,0,Hardware: Independent Flip,6.752,16.671,16.671,0.000,-1.667,7.502,0.000,0.000,10830000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.079867,0.341,17.051,0,Hardware: Independent Flip,6.905,17.051,17.051,0.000,-1.705,7.673,0.000,0.000,10840000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.096655,0.336,16.788,0,Hardware: Independent Flip,6.799,16.788,16.788,0.000,-1.679,7.555,0.000,0.000,10850000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.113407,0.335,16.752,0,Hardware: Independent Flip,6.784,16.752,16.752,0.000,-1.675,7.538,0.000,0.000,10860000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.130365,0.339,16.958,0,Hardware: Independent Flip,6.868,16.958,16.958,0.000,-1.696,7.631,0.000,0.000,10870000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.146965,0.332,16.600,0,Hardware: Independent Flip,6.723,16.600,16.600,0.000,-1.660,7.470,0.000,0.000,10880000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.163555,0.332,16.590,0,Hardware: Independent Flip,6.719,16.590,16.590,0.000,-1.659,7.466,0.000,0.000,10890000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.180091,0.331,16.536,0,Hardware: Independent Flip,6.697,16.536,16.536,0.000,-1.654,7.441,0.000,0.000,10900000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.196537,0.329,16.446,0,Hardware: Independent Flip,6.660,16.446,16.446,0.000,-1.645,7.401,0.000,0.000,10910000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.213337,0.336,16.800,0,Hardware: Independent Flip,6.804,16.800,16.800,0.000,-1.680,7.560,0.000,0.000,10920000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.229925,0.332,16.588,0,Hardware: Independent Flip,6.718,16.588,16.588,0.000,-1.659,7.465,0.000,0.000,10930000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.246527,0.332,16.603,0,Hardware: Independent Flip,6.724,16.603,16.603,0.000,-1.660,7.471,0.000,0.000,10940000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,18.263136,0.332,16.608,0,Hardware: Independent Flip,6.726,16.608,16.608,0.000,-1.661,7.474,0.000,0.000,10950000
