Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartQPC,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency,InstrumentedLatency
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20550000,7.8188,3.1275,4.6913,0.3909,3.9094,3.9094,3.9094,0.0000,17.7978,7.8188,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20560000,7.0361,2.8144,4.2216,0.3518,3.5180,3.5180,3.5180,0.0000,12.6402,7.0361,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20570000,7.7659,3.1064,4.6595,0.3883,3.8829,3.8829,3.8829,0.0000,15.6875,7.7659,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20580000,9.0047,3.6019,5.4028,0.4502,4.5023,4.5023,4.5023,0.0000,16.3431,9.0047,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20590000,6.8477,2.7391,4.1086,0.3424,3.4238,3.4238,3.4238,0.0000,13.9405,6.8477,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20600000,8.5195,3.4078,5.1117,0.4260,4.2598,4.2598,4.2598,0.0000,18.6854,8.5195,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20610000,6.7060,2.6824,4.0236,0.3353,3.3530,3.3530,3.3530,0.0000,15.0991,6.7060,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20620000,5.8061,2.3224,3.4836,0.2903,2.9030,2.9030,2.9030,0.0000,12.5152,5.8061,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20630000,8.4026,3.3610,5.0415,0.4201,4.2013,4.2013,4.2013,0.0000,18.3288,8.4026,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20640000,9.9232,3.9693,5.9539,0.4962,4.9616,4.9616,4.9616,0.0000,21.4770,9.9232,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20650000,6.2065,2.4826,3.7239,0.3103,3.1033,3.1033,3.1033,0.0000,13.6500,6.2065,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20660000,8.1620,3.2648,4.8972,0.4081,4.0810,4.0810,4.0810,0.0000,15.5840,8.1620,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20670000,8.9116,3.5647,5.3470,0.4456,4.4558,4.4558,4.4558,0.0000,18.0172,8.9116,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20680000,7.0043,2.8017,4.2026,0.3502,3.5021,3.5021,3.5021,0.0000,14.9521,7.0043,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20690000,5.3904,2.1562,3.2342,0.2695,2.6952,2.6952,2.6952,0.0000,11.9537,5.3904,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20700000,7.3313,2.9325,4.3988,0.3666,3.6657,3.6657,3.6657,0.0000,14.6648,7.3313,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20710000,7.0552,2.8221,4.2331,0.3528,3.5276,3.5276,3.5276,0.0000,14.0044,7.0552,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20720000,6.8223,2.7289,4.0934,0.3411,3.4111,3.4111,3.4111,0.0000,13.8716,6.8223,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20730000,6.7973,2.7189,4.0784,0.3399,3.3986,3.3986,3.3986,0.0000,13.9063,6.7973,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20740000,7.6702,3.0681,4.6021,0.3835,3.8351,3.8351,3.8351,0.0000,14.5653,7.6702,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20750000,8.4864,3.3945,5.0918,0.4243,4.2432,4.2432,4.2432,0.0000,16.4023,8.4864,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20760000,6.8163,2.7265,4.0898,0.3408,3.4081,3.4081,3.4081,0.0000,14.1766,6.8163,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20770000,8.2499,3.3000,4.9500,0.4125,4.1250,4.1250,4.1250,0.0000,14.5782,8.2499,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20780000,8.5388,3.4155,5.1233,0.4269,4.2694,4.2694,4.2694,0.0000,16.2130,8.5388,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20790000,9.1651,3.6661,5.4991,0.4583,4.5826,4.5826,4.5826,0.0000,18.4113,9.1651,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20800000,6.7997,2.7199,4.0798,0.3400,3.3998,3.3998,3.3998,0.0000,13.0460,6.7997,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20810000,6.6727,2.6691,4.0036,0.3336,3.3364,3.3364,3.3364,0.0000,13.0457,6.6727,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20820000,7.2780,2.9112,4.3668,0.3639,3.6390,3.6390,3.6390,0.0000,14.9417,7.2780,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20830000,8.7065,3.4826,5.2239,0.4353,4.3533,4.3533,4.3533,0.0000,16.1157,8.7065,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20840000,4.0320,1.6128,2.4192,0.2016,2.0160,2.0160,2.0160,0.0000,6.3965,4.0320,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20850000,4.6149,1.8459,2.7689,0.2307,2.3074,2.3074,2.3074,0.0000,9.5975,4.6149,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20860000,9.8539,3.9416,5.9124,0.4927,4.9270,4.9270,4.9270,0.0000,20.0451,9.8539,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20870000,5.8327,2.3331,3.4996,0.2916,2.9164,2.9164,2.9164,0.0000,12.3914,5.8327,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20880000,9.4689,3.7875,5.6813,0.4734,4.7344,4.7344,4.7344,0.0000,18.9961,9.4689,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20890000,8.3548,3.3419,5.0129,0.4177,4.1774,4.1774,4.1774,0.0000,16.4542,8.3548,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20900000,7.1503,2.8601,4.2902,0.3575,3.5752,3.5752,3.5752,0.0000,13.8883,7.1503,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20910000,9.7428,3.8971,5.8457,0.4871,4.8714,4.8714,4.8714,0.0000,20.2329,9.7428,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20920000,9.5713,3.8285,5.7428,0.4786,4.7857,4.7857,4.7857,0.0000,19.9877,9.5713,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20930000,5.5974,2.2390,3.3585,0.2799,2.7987,2.7987,2.7987,0.0000,11.3561,5.5974,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20940000,7.9395,3.1758,4.7637,0.3970,3.9698,3.9698,3.9698,0.0000,15.0960,7.9395,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20950000,8.5534,3.4214,5.1320,0.4277,4.2767,4.2767,4.2767,0.0000,18.1523,8.5534,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20960000,7.0504,2.8201,4.2302,0.3525,3.5252,3.5252,3.5252,0.0000,14.4713,7.0504,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20970000,9.8509,3.9404,5.9106,0.4925,4.9255,4.9255,4.9255,0.0000,19.8774,9.8509,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20980000,7.0179,2.8072,4.2108,0.3509,3.5090,3.5090,3.5090,0.0000,16.2427,7.0179,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,20990000,8.3454,3.3382,5.0072,0.4173,4.1727,4.1727,4.1727,0.0000,17.2588,8.3454,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21000000,8.2143,3.2857,4.9286,0.4107,4.1071,4.1071,4.1071,0.0000,15.5792,8.2143,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21010000,7.7607,3.1043,4.6564,0.3880,3.8804,3.8804,3.8804,0.0000,15.1398,7.7607,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21020000,9.0331,3.6132,5.4199,0.4517,4.5165,4.5165,4.5165,0.0000,18.1972,9.0331,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21030000,8.1515,3.2606,4.8909,0.4076,4.0757,4.0757,4.0757,0.0000,16.5164,8.1515,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21040000,6.3807,2.5523,3.8284,0.3190,3.1904,3.1904,3.1904,0.0000,11.8214,6.3807,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21050000,8.9997,3.5999,5.3998,0.4500,4.4999,4.4999,4.4999,0.0000,16.4431,8.9997,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21060000,5.8209,2.3284,3.4926,0.2910,2.9105,2.9105,2.9105,0.0000,13.5773,5.8209,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21070000,8.1933,3.2773,4.9160,0.4097,4.0967,4.0967,4.0967,0.0000,17.0277,8.1933,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21080000,35.4121,15.9354,19.4767,1.9477,19.4767,19.4767,15.9354,0.0000,70.7133,35.4121,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21090000,7.9666,3.1866,4.7799,0.3983,3.9833,3.9833,3.9833,0.0000,16.3100,7.9666,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21100000,6.6762,2.6705,4.0057,0.3338,3.3381,3.3381,3.3381,0.0000,13.6416,6.6762,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21110000,8.2776,3.3110,4.9665,0.4139,4.1388,4.1388,4.1388,0.0000,17.4654,8.2776,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21120000,7.5778,3.0311,4.5467,0.3789,3.7889,3.7889,3.7889,0.0000,16.3976,7.5778,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21130000,7.5128,3.0051,4.5077,0.3756,3.7564,3.7564,3.7564,0.0000,15.4201,7.5128,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21140000,7.1169,2.8468,4.2701,0.3558,3.5584,3.5584,3.5584,0.0000,13.9555,7.1169,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21150000,7.5576,3.0231,4.5346,0.3779,3.7788,3.7788,3.7788,0.0000,15.8592,7.5576,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21160000,8.7136,3.4854,5.2281,0.4357,4.3568,4.3568,4.3568,0.0000,16.9696,8.7136,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21170000,5.6937,2.2775,3.4162,0.2847,2.8468,2.8468,2.8468,0.0000,13.2126,5.6937,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21180000,8.9936,3.5974,5.3961,0.4497,4.4968,4.4968,4.4968,0.0000,17.2745,8.9936,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21190000,7.3903,2.9561,4.4342,0.3695,3.6952,3.6952,3.6952,0.0000,14.6463,7.3903,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21200000,8.2406,3.2962,4.9443,0.4120,4.1203,4.1203,4.1203,0.0000,16.3765,8.2406,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21210000,8.6879,3.4752,5.2127,0.4344,4.3440,4.3440,4.3440,0.0000,16.6634,8.6879,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21220000,7.3907,2.9563,4.4344,0.3695,3.6953,3.6953,3.6953,0.0000,14.8777,7.3907,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21230000,8.8228,3.5291,5.2937,0.4411,4.4114,4.4114,4.4114,0.0000,16.1154,8.8228,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21240000,6.7052,2.6821,4.0231,0.3353,3.3526,3.3526,3.3526,0.0000,12.9715,6.7052,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21250000,8.7501,3.5000,5.2501,0.4375,4.3750,4.3750,4.3750,0.0000,17.2034,8.7501,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21260000,7.9413,3.1765,4.7648,0.3971,3.9706,3.9706,3.9706,0.0000,16.4350,7.9413,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21270000,8.8612,3.5445,5.3167,0.4431,4.4306,4.4306,4.4306,0.0000,15.4855,8.8612,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21280000,7.6673,3.0669,4.6004,0.3834,3.8337,3.8337,3.8337,0.0000,13.2014,7.6673,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21290000,8.6232,3.4493,5.1739,0.4312,4.3116,4.3116,4.3116,0.0000,16.7229,8.6232,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21300000,6.2868,2.5147,3.7721,0.3143,3.1434,3.1434,3.1434,0.0000,10.8791,6.2868,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21310000,8.9179,3.5671,5.3507,0.4459,4.4589,4.4589,4.4589,0.0000,17.3865,8.9179,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21320000,7.0308,2.8123,4.2185,0.3515,3.5154,3.5154,3.5154,0.0000,13.3168,7.0308,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21330000,8.5885,3.4354,5.1531,0.4294,4.2942,4.2942,4.2942,0.0000,16.2412,8.5885,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21340000,7.8129,3.1252,4.6878,0.3906,3.9065,3.9065,3.9065,0.0000,13.6461,7.8129,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21350000,9.6152,3.8461,5.7691,0.4808,4.8076,4.8076,4.8076,0.0000,19.4100,9.6152,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21360000,7.6674,3.0670,4.6004,0.3834,3.8337,3.8337,3.8337,0.0000,14.4177,7.6674,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21370000,7.0457,2.8183,4.2274,0.3523,3.5229,3.5229,3.5229,0.0000,15.2887,7.0457,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21380000,7.3869,2.9547,4.4321,0.3693,3.6934,3.6934,3.6934,0.0000,15.8565,7.3869,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21390000,8.2987,3.3195,4.9792,0.4149,4.1493,4.1493,4.1493,0.0000,16.6241,8.2987,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21400000,7.7007,3.0803,4.6204,0.3850,3.8503,3.8503,3.8503,0.0000,14.7450,7.7007,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21410000,7.4411,2.9764,4.4647,0.3721,3.7206,3.7206,3.7206,0.0000,14.9403,7.4411,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21420000,7.9268,3.1707,4.7561,0.3963,3.9634,3.9634,3.9634,0.0000,14.5636,7.9268,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21430000,9.8435,3.9374,5.9061,0.4922,4.9217,4.9217,4.9217,0.0000,19.7500,9.8435,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21440000,6.8142,2.7257,4.0885,0.3407,3.4071,3.4071,3.4071,0.0000,16.1346,6.8142,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21450000,8.3298,3.3319,4.9979,0.4165,4.1649,4.1649,4.1649,0.0000,15.7378,8.3298,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21460000,8.2118,3.2847,4.9271,0.4106,4.1059,4.1059,4.1059,0.0000,15.6860,8.2118,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21470000,6.1081,2.4433,3.6649,0.3054,3.0541,3.0541,3.0541,0.0000,10.6750,6.1081,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21480000,6.0806,2.4323,3.6484,0.3040,3.0403,3.0403,3.0403,0.0000,12.8559,6.0806,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21490000,7.9621,3.1848,4.7773,0.3981,3.9810,3.9810,3.9810,0.0000,16.3447,7.9621,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21500000,5.9754,2.3901,3.5852,0.2988,2.9877,2.9877,2.9877,0.0000,10.2743,5.9754,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21510000,7.9648,3.1859,4.7789,0.3982,3.9824,3.9824,3.9824,0.0000,15.8113,7.9648,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21520000,7.3631,2.9453,4.4179,0.3682,3.6816,3.6816,3.6816,0.0000,14.3655,7.3631,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21530000,6.5093,2.6037,3.9056,0.3255,3.2546,3.2546,3.2546,0.0000,13.9488,6.5093,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21540000,7.2235,2.8894,4.3341,0.3612,3.6118,3.6118,3.6118,0.0000,14.8613,7.2235,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21550000,8.8637,3.5455,5.3182,0.4432,4.4318,4.4318,4.4318,0.0000,18.9490,8.8637,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21560000,7.7534,3.1014,4.6521,0.3877,3.8767,3.8767,3.8767,0.0000,16.6383,7.7534,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21570000,6.7198,2.6879,4.0319,0.3360,3.3599,3.3599,3.3599,0.0000,15.2831,6.7198,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21580000,6.8219,2.7287,4.0931,0.3411,3.4109,3.4109,3.4109,0.0000,13.0220,6.8219,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21590000,8.5145,3.4058,5.1087,0.4257,4.2573,4.2573,4.2573,0.0000,16.2563,8.5145,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21600000,7.7445,3.0978,4.6467,0.3872,3.8723,3.8723,3.8723,0.0000,15.3047,7.7445,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21610000,7.9598,3.1839,4.7759,0.3980,3.9799,3.9799,3.9799,0.0000,14.5781,7.9598,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21620000,9.2698,3.7079,5.5619,0.4635,4.6349,4.6349,4.6349,0.0000,18.2512,9.2698,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21630000,8.6796,3.4718,5.2078,0.4340,4.3398,4.3398,4.3398,0.0000,16.1365,8.6796,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21640000,8.7440,3.4976,5.2464,0.4372,4.3720,4.3720,4.3720,0.0000,18.5218,8.7440,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21650000,7.9093,3.1637,4.7456,0.3955,3.9547,3.9547,3.9547,0.0000,17.2675,7.9093,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,21660000,9.6949,3.8780,5.8169,0.4847,4.8474,4.8474,4.8474,0.0000,18.6116,9.6949,NA,NA,NA,NA,NA,NA
