frame_index,timestamp_seconds,frame_time_ms,fps
2881,36.368129,6.642,150.55
2882,36.376883,8.754,114.24
2883,36.385023,8.140,122.85
2884,36.393457,8.434,118.57
2885,36.402716,9.259,108.01
2886,36.407250,4.535,220.51
2887,36.414480,7.230,138.31
2888,36.423821,9.340,107.06
2889,36.432403,8.582,116.52
2890,36.438116,5.713,175.03
2891,36.445838,7.722,129.50
2892,36.454821,8.984,111.31
2893,36.462220,7.398,135.16
2894,36.470295,8.075,123.83
2895,36.477937,7.641,130.86
2896,36.485633,7.696,129.93
2897,36.493209,7.576,131.99
2898,36.500503,7.294,137.11
2899,36.507840,7.337,136.29
2900,36.514595,6.755,148.04
2901,36.522806,8.211,121.78
2902,36.530655,7.849,127.40
2903,36.536957,6.302,158.68
2904,36.542825,5.868,170.41
2905,36.549146,6.321,158.21
2906,36.558605,9.459,105.72
2907,36.566838,8.234,121.45
2908,36.575021,8.182,122.21
2909,36.584756,9.736,102.71
2910,36.594236,9.479,105.49
2911,36.603533,9.297,107.56
2912,36.613344,9.811,101.92
2913,36.621717,8.373,119.42
2914,36.630874,9.156,109.21
2915,36.639323,8.449,118.36
2916,36.645610,6.287,159.06
2917,36.654705,9.095,109.95
2918,36.664349,9.644,103.69
2919,36.671297,6.948,143.93
2920,36.679947,8.650,115.61
2921,36.688629,8.682,115.18
2922,36.696439,7.810,128.05
2923,36.704107,7.668,130.41
2924,36.713107,9.000,111.11
2925,36.721717,8.610,116.14
2926,36.729486,7.769,128.71
2927,36.736792,7.306,136.88
2928,36.745079,8.287,120.68
2929,36.751941,6.862,145.73
2930,36.759483,7.542,132.59
2931,36.768383,8.900,112.36
2932,36.775691,7.309,136.82
2933,36.782344,6.653,150.32
2934,36.789863,7.519,133.00
2935,36.800086,10.223,97.81
2936,36.806452,6.366,157.08
2937,36.814018,7.566,132.17
2938,36.822129,8.110,123.30
2939,36.831119,8.990,111.23
2940,36.836765,5.646,177.11
2941,36.845334,8.569,116.70
2942,36.851878,6.544,152.81
2943,36.857889,6.011,166.37
2944,36.864912,7.024,142.37
2945,36.872935,8.023,124.64
2946,36.880032,7.096,140.92
2947,36.887380,7.349,136.07
2948,36.898026,10.645,93.94
2949,36.906096,8.070,123.92
2950,36.915019,8.924,112.06
2951,36.923912,8.893,112.45
2952,36.931036,7.124,140.37
2953,36.938238,7.202,138.84
2954,36.946562,8.324,120.14
2955,36.954706,8.144,122.79
2956,36.964328,9.621,103.94
2957,36.971384,7.056,141.73
2958,36.980011,8.627,115.91
2959,36.988174,8.163,122.51
2960,36.996998,8.824,113.33
2961,37.005295,8.298,120.52
2962,37.012728,7.433,134.54
2963,37.021427,8.699,114.95
2964,37.028116,6.689,149.51
2965,37.036217,8.101,123.44
2966,37.046054,9.837,101.66
2967,37.051775,5.722,174.77
2968,37.060015,8.240,121.36
2969,37.067154,7.139,140.07
2970,37.074379,7.224,138.42
2971,37.082476,8.097,123.50
2972,37.091613,9.137,109.44
2973,37.100331,8.719,114.70
2974,37.107204,6.872,145.51
2975,37.113808,6.604,151.41
2976,37.123028,9.219,108.47
2977,37.128604,5.576,179.34
2978,37.135712,7.108,140.69
2979,37.144321,8.610,116.15
2980,37.152335,8.014,124.78
2981,37.159971,7.636,130.96
2982,37.168621,8.650,115.61
2983,37.177190,8.569,116.70
2984,37.185304,8.114,123.24
2985,37.193801,8.496,117.70
2986,37.202884,9.083,110.10
2987,37.211264,8.380,119.33
2988,37.218950,7.686,130.10
2989,37.226609,7.658,130.58
2990,37.234244,7.635,130.98
2991,37.239627,5.383,185.76
2992,37.248700,9.074,110.21
2993,37.256942,8.242,121.34
2994,37.265981,9.039,110.63
2995,37.272961,6.980,143.26
2996,37.279405,6.444,155.19
2997,37.286621,7.216,138.59
2998,37.294988,8.367,119.52
2999,37.301125,6.137,162.94
3000,37.309529,8.404,118.99
3001,37.315006,5.476,182.61
3002,37.323440,8.435,118.56
3003,37.328708,5.268,189.83
3004,37.337789,9.081,110.12
3005,37.345199,7.410,134.96
3006,37.353185,7.987,125.21
3007,37.362822,9.637,103.77
3008,37.368877,6.055,165.15
3009,37.375165,6.287,159.05
3010,37.383844,8.680,115.21
3011,37.391144,7.300,136.99
3012,37.397691,6.547,152.74
3013,37.404920,7.229,138.34
3014,37.434586,29.667,33.71
3015,37.442999,8.412,118.87
3016,37.448864,5.865,170.49
3017,37.456465,7.601,131.56
3018,37.465171,8.705,114.87
3019,37.473479,8.309,120.36
3020,37.481773,8.294,120.57
3021,37.488804,7.031,142.22
3022,37.495954,7.149,139.87
3023,37.502610,6.657,150.23
3024,37.509552,6.941,144.06
3025,37.516534,6.982,143.22
3026,37.523600,7.066,141.53
3027,37.531819,8.219,121.67
3028,37.541474,9.655,103.57
3029,37.547488,6.015,166.26
3030,37.557517,10.029,99.72
3031,37.565685,8.168,122.42
3032,37.571951,6.265,159.61
3033,37.579572,7.621,131.22
3034,37.588320,8.748,114.31
3035,37.595013,6.693,149.41
3036,37.603597,8.584,116.50
3037,37.612765,9.168,109.07
3038,37.620523,7.759,128.89
3039,37.629031,8.507,117.55
3040,37.637550,8.519,117.38
3041,37.647513,9.963,100.37
3042,37.656333,8.820,113.38
3043,37.665325,8.992,111.21
3044,37.671806,6.481,154.29
3045,37.679675,7.869,127.07
3046,37.686147,6.471,154.53
3047,37.695052,8.906,112.29
3048,37.703680,8.627,115.91
3049,37.712364,8.684,115.15
3050,37.719718,7.354,135.98
3051,37.727764,8.046,124.29
3052,37.736521,8.757,114.20
3053,37.743231,6.710,149.03
3054,37.753079,9.848,101.55
3055,37.758808,5.730,174.53
3056,37.766192,7.384,135.43
3057,37.774045,7.853,127.34
3058,37.780220,6.175,161.95
3059,37.787066,6.846,146.08
3060,37.795665,8.599,116.29
3061,37.802348,6.683,149.64
3062,37.810197,7.849,127.40
3063,37.816562,6.365,157.12
3064,37.823643,7.081,141.22
3065,37.831891,8.248,121.25
3066,37.839834,7.944,125.89
3067,37.845402,5.568,179.60
3068,37.854007,8.605,116.21
3069,37.860790,6.782,147.44
3070,37.868862,8.073,123.88
3071,37.875052,6.190,161.56
3072,37.884251,9.199,108.71
3073,37.890408,6.157,162.41
3074,37.898254,7.846,127.45
3075,37.907019,8.766,114.08
3076,37.913498,6.479,154.35
3077,37.922299,8.801,113.62
3078,37.930063,7.764,128.80
3079,37.936177,6.113,163.57
3080,37.942423,6.247,160.08
3081,37.949599,7.176,139.36
3082,37.958320,8.721,114.67
3083,37.965025,6.706,149.13
3084,37.973552,8.526,117.29
3085,37.982443,8.892,112.47
3086,37.988439,5.996,166.77
3087,37.996499,8.060,124.07
3088,38.002840,6.341,157.71
3089,38.010555,7.715,129.62
3090,38.019436,8.881,112.60
3091,38.027779,8.343,119.86
3092,38.035576,7.798,128.24
3093,38.043422,7.846,127.46
3094,38.052366,8.944,111.81
3095,38.058489,6.123,163.33
3096,38.066634,8.146,122.76
3097,38.075050,8.415,118.83
3098,38.083046,7.996,125.06
3099,38.090238,7.192,139.05
3100,38.097308,7.071,141.43
3101,38.105782,8.474,118.01
3102,38.114536,8.754,114.24
3103,38.123229,8.693,115.04
3104,38.129925,6.696,149.34
3105,38.137327,7.402,135.09
3106,38.144335,7.008,142.70
3107,38.151945,7.610,131.41
3108,38.160271,8.326,120.11
3109,38.166964,6.693,149.40
3110,38.174225,7.261,137.72
3111,38.184023,9.798,102.07
3112,38.191535,7.513,133.11
3113,38.200021,8.486,117.84
3114,38.207880,7.859,127.25
3115,38.214805,6.924,144.42
3116,38.223342,8.538,117.13
3117,38.230038,6.696,149.34
3118,38.238266,8.228,121.54
3119,38.245844,7.578,131.96
3120,38.253659,7.814,127.97
3121,38.261581,7.923,126.22
3122,38.267657,6.076,164.58
3123,38.276834,9.177,108.97
3124,38.283643,6.809,146.86
3125,38.290373,6.730,148.59
3126,38.297178,6.805,146.96
3127,38.304317,7.140,140.06
3128,38.311500,7.182,139.23
3129,38.320775,9.275,107.81
3130,38.328680,7.905,126.51
3131,38.335718,7.038,142.09
3132,38.342262,6.545,152.80
3133,38.349508,7.246,138.01
3134,38.358273,8.765,114.09
3135,38.363695,5.422,184.43
3136,38.370445,6.750,148.14
3137,38.379033,8.587,116.45
3138,38.387116,8.084,123.70
3139,38.394413,7.297,137.05
3140,38.403398,8.984,111.31
3141,38.412608,9.210,108.57
3142,38.420337,7.729,129.38
3143,38.430387,10.050,99.51
3144,38.438217,7.831,127.70
3145,38.445334,7.116,140.52
3146,38.452682,7.348,136.09
3147,38.460665,7.983,125.26
3148,38.467624,6.959,143.71
3149,38.476276,8.653,115.57
3150,38.483696,7.420,134.76
3151,38.492308,8.611,116.13
3152,38.498014,5.706,175.25
3153,38.505903,7.889,126.75
3154,38.513865,7.961,125.61
3155,38.521380,7.516,133.05
3156,38.526968,5.588,178.96
3157,38.535466,8.498,117.68
3158,38.541978,6.512,153.55
3159,38.551431,9.452,105.80
3160,38.559430,8.000,125.01
3161,38.565984,6.554,152.57
3162,38.572850,6.866,145.65
3163,38.582412,9.562,104.58
3164,38.588605,6.193,161.46
3165,38.616695,28.090,35.60
3166,38.625313,8.618,116.03
3167,38.633981,8.667,115.38
3168,38.641239,7.259,137.77
3169,38.651332,10.092,99.08
3170,38.660066,8.734,114.49
3171,38.668607,8.541,117.08
3172,38.675427,6.819,146.64
3173,38.682196,6.770,147.72
3174,38.688901,6.705,149.14
3175,38.697421,8.520,117.37
3176,38.705982,8.561,116.81
3177,38.712125,6.142,162.80
3178,38.720689,8.564,116.76
3179,38.730157,9.468,105.62
3180,38.737907,7.750,129.02
3181,38.744657,6.750,148.15
3182,38.753406,8.749,114.30
3183,38.760027,6.621,151.04
3184,38.767850,7.823,127.83
3185,38.776338,8.489,117.81
3186,38.786637,10.298,97.10
3187,38.795144,8.507,117.55
3188,38.803048,7.904,126.51
3189,38.811016,7.967,125.51
3190,38.817775,6.760,147.94
3191,38.825118,7.342,136.19
3192,38.832724,7.606,131.47
3193,38.840999,8.275,120.84
3194,38.849491,8.492,117.75
3195,38.857296,7.804,128.14
3196,38.865528,8.232,121.48
3197,38.873106,7.578,131.95
3198,38.882374,9.268,107.90
3199,38.890474,8.100,123.45
3200,38.900081,9.607,104.09
3201,38.907421,7.340,136.25
3202,38.915805,8.385,119.26
3203,38.923264,7.458,134.08
3204,38.931078,7.815,127.97
3205,38.939362,8.284,120.72
3206,38.948163,8.801,113.62
3207,38.955875,7.712,129.67
3208,38.962922,7.047,141.90
3209,38.967234,4.312,231.93
3210,38.976692,9.458,105.73
3211,38.982651,5.959,167.80
3212,38.988527,5.876,170.20
3213,38.996288,7.761,128.84
3214,39.003149,6.861,145.75
3215,39.010885,7.735,129.28
3216,39.018147,7.263,137.69
3217,39.026814,8.667,115.39
3218,39.034791,7.977,125.36
3219,39.043152,8.361,119.60
3220,39.050229,7.076,141.31
3221,39.059305,9.077,110.17
3222,39.068149,8.844,113.07
3223,39.076177,8.028,124.57
3224,39.082377,6.200,161.29
3225,39.089635,7.258,137.77
3226,39.099245,9.610,104.06
3227,39.106259,7.014,142.57
3228,39.114257,7.998,125.03
3229,39.121755,7.498,133.37
3230,39.130559,8.804,113.59
3231,39.137610,7.051,141.83
3232,39.145982,8.373,119.44
3233,39.153904,7.922,126.22
3234,39.162308,8.403,119.00
3235,39.170374,8.066,123.98
3236,39.179527,9.153,109.25
3237,39.185904,6.378,156.80
3238,39.194733,8.829,113.26
3239,39.202542,7.809,128.06
3240,39.210386,7.844,127.49
3241,39.217362,6.976,143.35
3242,39.226115,8.753,114.25
3243,39.232662,6.547,152.74
3244,39.239831,7.168,139.50
3245,39.246585,6.754,148.06
3246,39.253109,6.524,153.27
3247,39.262266,9.157,109.21
3248,39.272401,10.135,98.67
3249,39.279808,7.407,135.01
3250,39.287253,7.445,134.32
3251,39.293845,6.593,151.68
3252,39.298666,4.821,207.44
3253,39.308677,10.011,99.89
3254,39.316003,7.326,136.50
3255,39.321598,5.595,178.72
3256,39.329169,7.571,132.09
3257,39.340066,10.898,91.76
3258,39.347305,7.238,138.16
3259,39.353523,6.218,160.82
3260,39.361393,7.870,127.07
3261,39.368500,7.108,140.69
3262,39.375783,7.283,137.31
3263,39.384283,8.500,117.65
3264,39.393974,9.692,103.18
3265,39.403660,9.686,103.24
3266,39.410513,6.852,145.94
3267,39.418161,7.648,130.75
3268,39.426198,8.037,124.42
3269,39.434931,8.733,114.51
3270,39.441559,6.628,150.87
3271,39.450661,9.102,109.87
3272,39.460115,9.454,105.77
3273,39.467293,7.178,139.31
3274,39.474278,6.985,143.17
3275,39.480920,6.642,150.55
3276,39.487500,6.580,151.97
3277,39.492995,5.495,181.98
3278,39.500110,7.115,140.55
3279,39.506587,6.477,154.39
3280,39.516142,9.555,104.66
3281,39.524094,7.952,125.76
3282,39.530479,6.385,156.61
3283,39.541780,11.301,88.49
3284,39.550736,8.956,111.66
3285,39.557631,6.895,145.03
3286,39.564055,6.423,155.68
3287,39.573951,9.896,101.05
3288,39.579791,5.840,171.23
3289,39.587961,8.170,122.40
3290,39.596478,8.516,117.42
3291,39.602915,6.437,155.34
3292,39.610308,7.393,135.27
3293,39.618545,8.238,121.40
3294,39.625009,6.463,154.72
3295,39.632899,7.891,126.73
3296,39.641410,8.511,117.50
3297,39.650121,8.711,114.80
3298,39.657381,7.260,137.74
3299,39.666413,9.032,110.71
3300,39.673485,7.072,141.40
3301,39.682139,8.654,115.55
3302,39.690124,7.985,125.24
3303,39.698185,8.061,124.05
3304,39.706627,8.442,118.46
3305,39.713939,7.311,136.77
3306,39.721863,7.924,126.20
3307,39.728282,6.419,155.78
3308,39.735910,7.628,131.10
3309,39.744722,8.812,113.48
3310,39.752666,7.945,125.87
3311,39.758979,6.313,158.40
3312,39.766624,7.645,130.81
3313,39.771538,4.914,203.50
3314,39.779144,7.606,131.48
3315,39.787261,8.117,123.20
3316,39.822145,34.884,28.67
3317,39.829751,7.606,131.48
3318,39.839473,9.722,102.85
3319,39.847747,8.273,120.87
3320,39.855593,7.847,127.44
3321,39.861279,5.686,175.87
3322,39.869122,7.843,127.51
3323,39.877411,8.289,120.64
3324,39.883414,6.003,166.59
3325,39.890632,7.218,138.55
3326,39.897792,7.160,139.66
3327,39.906809,9.017,110.90
3328,39.915150,8.341,119.89
3329,39.923155,8.005,124.92
3330,39.928428,5.273,189.64
3331,39.935358,6.930,144.30
3332,39.942592,7.234,138.24
3333,39.950287,7.695,129.95
3334,39.955496,5.209,191.97
3335,39.963298,7.801,128.18
3336,39.970718,7.421,134.76
3337,39.978270,7.552,132.42
3338,39.985815,7.545,132.55
3339,39.992221,6.406,156.10
3340,40.000043,7.822,127.84
3341,40.007036,6.993,143.01
3342,40.013965,6.930,144.31
3343,40.021337,7.372,135.65
3344,40.028998,7.661,130.53
3345,40.037409,8.411,118.89
3346,40.045324,7.914,126.36
3347,40.052577,7.253,137.87
3348,40.059757,7.180,139.28
3349,40.069927,10.169,98.33
3350,40.078731,8.805,113.57
3351,40.084884,6.152,162.54
3352,40.093786,8.903,112.33
3353,40.102889,9.103,109.85
3354,40.112704,9.815,101.89
3355,40.120331,7.627,131.12
3356,40.127435,7.105,140.75
3357,40.135913,8.477,117.96
3358,40.142356,6.443,155.21
3359,40.150299,7.944,125.89
3360,40.159173,8.873,112.70
3361,40.165478,6.305,158.60
3362,40.174844,9.366,106.77
3363,40.182227,7.383,135.45
3364,40.189995,7.769,128.72
3365,40.198807,8.811,113.49
3366,40.204705,5.898,169.56
3367,40.213724,9.019,110.87
3368,40.223508,9.783,102.21
3369,40.229055,5.548,180.26
3370,40.238526,9.471,105.58
3371,40.248204,9.678,103.33
3372,40.256583,8.378,119.35
3373,40.262980,6.398,156.30
3374,40.271230,8.250,121.21
3375,40.279520,8.290,120.63
3376,40.287848,8.328,120.07
3377,40.295631,7.783,128.48
3378,40.304313,8.682,115.18
3379,40.314001,9.688,103.22
3380,40.321929,7.928,126.14
3381,40.328294,6.365,157.10
3382,40.335877,7.583,131.87
3383,40.342602,6.725,148.69
3384,40.351576,8.973,111.44
3385,40.361477,9.901,101.00
3386,40.369567,8.090,123.61
3387,40.375329,5.762,173.57
3388,40.384924,9.595,104.22
3389,40.391484,6.560,152.43
3390,40.399250,7.765,128.78
3391,40.407151,7.901,126.57
3392,40.415706,8.556,116.88
3393,40.422276,6.570,152.21
3394,40.429567,7.291,137.16
3395,40.435837,6.270,159.49
3396,40.443646,7.809,128.06
3397,40.452347,8.701,114.93
3398,40.460084,7.737,129.25
3399,40.469014,8.931,111.98
3400,40.477470,8.456,118.26
3401,40.486027,8.557,116.86
3402,40.494069,8.041,124.36
3403,40.500848,6.780,147.50
3404,40.507865,7.017,142.51
3405,40.516513,8.648,115.64
3406,40.523894,7.381,135.48
3407,40.531802,7.907,126.47
3408,40.538522,6.721,148.79
3409,40.546002,7.479,133.70
3410,40.553948,7.946,125.85
3411,40.562212,8.265,121.00
3412,40.569789,7.576,131.99
3413,40.576084,6.296,158.84
3414,40.583922,7.838,127.59
3415,40.592565,8.643,115.70
3416,40.600964,8.399,119.06
3417,40.606132,5.168,193.51
3418,40.613397,7.266,137.64
3419,40.619846,6.448,155.09
3420,40.628207,8.362,119.60
3421,40.635962,7.755,128.95
3422,40.644535,8.573,116.64
3423,40.653472,8.937,111.90
3424,40.659920,6.448,155.09
3425,40.668528,8.608,116.17
3426,40.676249,7.721,129.51
3427,40.684472,8.224,121.60
3428,40.690615,6.143,162.79
3429,40.696663,6.048,165.35
3430,40.703347,6.684,149.60
3431,40.711148,7.801,128.19
3432,40.719368,8.219,121.66
3433,40.726100,6.732,148.55
3434,40.733709,7.609,131.42
3435,40.740548,6.839,146.23
3436,40.748014,7.467,133.92
3437,40.755877,7.862,127.19
3438,40.761782,5.905,169.35
3439,40.770248,8.466,118.12
3440,40.777169,6.921,144.50
3441,40.784431,7.263,137.69
3442,40.790167,5.735,174.36
3443,40.796366,6.200,161.30
3444,40.804341,7.974,125.40
3445,40.811999,7.659,130.57
3446,40.820206,8.207,121.85
3447,40.827600,7.394,135.24
3448,40.836242,8.642,115.72
3449,40.843574,7.332,136.39
3450,40.850875,7.301,136.97
3451,40.857813,6.938,144.13
3452,40.865052,7.239,138.14
3453,40.872356,7.305,136.90
3454,40.881380,9.024,110.82
3455,40.888573,7.193,139.02
3456,40.894846,6.272,159.43
3457,40.902418,7.572,132.06
3458,40.910460,8.042,124.34
3459,40.918683,8.224,121.60
3460,40.926079,7.396,135.22
3461,40.933173,7.094,140.97
3462,40.940545,7.372,135.65
3463,40.946836,6.292,158.94
3464,40.955484,8.648,115.63
3465,40.964401,8.917,112.15
3466,40.971653,7.251,137.91
3467,40.996366,24.713,40.46
3468,41.005265,8.900,112.37
3469,41.012338,7.072,141.39
3470,41.020379,8.041,124.36
3471,41.027469,7.090,141.04
3472,41.035780,8.311,120.32
3473,41.043460,7.679,130.22
3474,41.052391,8.931,111.97
3475,41.058337,5.946,168.19
3476,41.065595,7.258,137.78
3477,41.074931,9.336,107.11
3478,41.082379,7.449,134.25
3479,41.091398,9.018,110.89
3480,41.098712,7.315,136.71
3481,41.106400,7.687,130.08
3482,41.114664,8.265,121.00
3483,41.123079,8.414,118.84
3484,41.132308,9.229,108.35
3485,41.140956,8.648,115.64
3486,41.149503,8.547,117.00
3487,41.156583,7.080,141.24
3488,41.164472,7.889,126.76
3489,41.172876,8.403,119.00
3490,41.180598,7.723,129.49
3491,41.188199,7.600,131.57
3492,41.195416,7.218,138.55
3493,41.202027,6.611,151.27
3494,41.210391,8.364,119.56
3495,41.217970,7.579,131.95
3496,41.225515,7.545,132.54
3497,41.234290,8.776,113.95
3498,41.241670,7.380,135.50
3499,41.248809,7.138,140.09
3500,41.257347,8.538,117.12
3501,41.264760,7.413,134.89
3502,41.272602,7.842,127.52
3503,41.280677,8.075,123.83
3504,41.288546,7.868,127.09
3505,41.294560,6.015,166.26
3506,41.301561,7.001,142.84
3507,41.309049,7.488,133.54
3508,41.317782,8.733,114.51
3509,41.325926,8.144,122.79
3510,41.332765,6.839,146.23
3511,41.340203,7.438,134.45
3512,41.347516,7.313,136.74
3513,41.354460,6.944,144.00
3514,41.363271,8.811,113.50
3515,41.371217,7.946,125.85
3516,41.379808,8.590,116.41
3517,41.388167,8.359,119.63
3518,41.397564,9.397,106.42
3519,41.405933,8.369,119.48
3520,41.414892,8.959,111.62
3521,41.422764,7.872,127.04
3522,41.428690,5.926,168.74
3523,41.435804,7.114,140.57
3524,41.443681,7.877,126.95
3525,41.450867,7.186,139.17
3526,41.458158,7.291,137.15
3527,41.467147,8.989,111.25
3528,41.474700,7.553,132.39
3529,41.482196,7.496,133.41
3530,41.489146,6.950,143.89
3531,41.497135,7.989,125.17
3532,41.504146,7.010,142.65
3533,41.513423,9.277,107.79
3534,41.523938,10.516,95.10
3535,41.531643,7.704,129.80
3536,41.540569,8.926,112.03
3537,41.549623,9.054,110.45
3538,41.557489,7.866,127.13
3539,41.565916,8.427,118.66
3540,41.572907,6.992,143.03
3541,41.579330,6.423,155.70
3542,41.585948,6.618,151.11
3543,41.594053,8.105,123.37
3544,41.603991,9.938,100.63
3545,41.610439,6.448,155.10
3546,41.619322,8.883,112.57
3547,41.627189,7.867,127.11
3548,41.633430,6.241,160.24
3549,41.641596,8.166,122.45
3550,41.649908,8.312,120.31
3551,41.656528,6.620,151.05
3552,41.663017,6.489,154.11
3553,41.669931,6.914,144.64
3554,41.676647,6.716,148.89
3555,41.685430,8.783,113.86
3556,41.692561,7.131,140.23
3557,41.701707,9.146,109.33
3558,41.710501,8.794,113.71
3559,41.718108,7.606,131.47
3560,41.726659,8.551,116.94
3561,41.735370,8.711,114.80
3562,41.743534,8.164,122.48
3563,41.750778,7.244,138.04
3564,41.757324,6.546,152.76
3565,41.763312,5.987,167.02
3566,41.771828,8.516,117.43
3567,41.780967,9.139,109.42
3568,41.788073,7.106,140.73
3569,41.795173,7.100,140.85
3570,41.804023,8.850,112.99
3571,41.811724,7.701,129.85
3572,41.820205,8.481,117.90
3573,41.828316,8.111,123.29
3574,41.834461,6.145,162.73
3575,41.842532,8.070,123.91
3576,41.849314,6.782,147.45
3577,41.856059,6.745,148.25
3578,41.862932,6.873,145.51
3579,41.869429,6.497,153.92
3580,41.877404,7.975,125.39
3581,41.884771,7.367,135.74
3582,41.894454,9.682,103.28
3583,41.902577,8.124,123.09
3584,41.910786,8.209,121.82
3585,41.918617,7.831,127.69
3586,41.927773,9.155,109.22
3587,41.937975,10.202,98.02
3588,41.945744,7.769,128.72
3589,41.954194,8.450,118.35
3590,41.961812,7.618,131.26
3591,41.969886,8.074,123.86
3592,41.977101,7.215,138.60
3593,41.984465,7.365,135.78
3594,41.992521,8.055,124.14
3595,41.999484,6.964,143.60
3596,42.009009,9.524,105.00
3597,42.017984,8.975,111.42
3598,42.023200,5.216,191.73
3599,42.030946,7.747,129.08
3600,42.039670,8.724,114.63
3601,42.047652,7.982,125.28
3602,42.053801,6.149,162.62
3603,42.060360,6.558,152.48
3604,42.068017,7.658,130.59
3605,42.075007,6.989,143.07
3606,42.082635,7.629,131.09
3607,42.090445,7.810,128.04
3608,42.096256,5.810,172.11
3609,42.103713,7.458,134.09
3610,42.112910,9.197,108.73
3611,42.121499,8.589,116.43
3612,42.129661,8.162,122.52
3613,42.136677,7.016,142.54
3614,42.145165,8.488,117.82
3615,42.153544,8.379,119.34
